ID,WIKI_ID,DEATH_DATE,BIRTH_DATE,AGE
de43d2dc83e3abc0725093cc0f9e397e,Q980151,1984-12-15,1904-06-03,80
d38e5f65056ae483521176112695cf3c,Q173633,,1973-12-02,50
b0ba6b6a64c6f9cf0391a337f9ad7ffe,Q3023998,2000-02-08,1967-01-01,33
31c47cd4492d6e6252f86ddef6d23321,Q531336,1999-10-07,1907-09-17,92
13bed0ac37ae34fedb5ea9a7f9c7b3a4,Q736173,,1932-08-19,91
3dd306d9ea828bf06f3bee5e2ce482b7,Q166272,,1951-07-06,72
741c186a7b3beadfa6c453b3a444fb6f,Q1351583,1995-05-15,1928-04-08,67
71a40e8aa2721833af2b52a79b87fa79,Q57410,2016-09-28,1923-08-01,93
f78fba4417e64da07a35dea12192f815,Q2895240,,1960-03-28,63
0d04be59a64d3994c9ba6b1ef9225710,Q527862,,1955-06-15,68
9c62b0a0a57bc303fde3d3856a97d74e,Q5489233,1991-07-16,1920-10-23,70
c8c5af7f4129cddd0e7c6a8b8f3dc13c,Q741735,1983-10-05,1907-07-28,76
4ffb7876fd79956cb727d96e0b66c0e1,Q47456137,2019-10-11,1964-06-13,55
255237ecd1868b9555626ba16c6c7db7,Q362824,,1970-12-20,53
f0b56d7c052b24f6caa1b04aa000e2a6,Q2128185,,1938-01-01,86
a816deb8e4ed754274350261d0578a62,Q182104,1994-09-11,1909-06-07,85
60d80b1072369304b5d92ffd2b43fc18,Q451478,,1932-07-26,91
5c0e59db6f6cc5895d51c3e4f456e0c6,Q229050,,1973-05-16,50
0b4024113e9d5fe02fe65d6c34b81b4d,Q16106054,,1942-05-26,81
4d2d9770f8a2e4cc85865d8e08324377,Q363691,2007-02-09,1934-04-07,72
458a8365f956f155b01a2ee623c5c909,Q928775,2014-11-29,1934-04-11,80
f37c99466e7bb9f5daf9cc5284e553c7,Q4408937,1987-02-22,1920-12-19,66
6bae6b098506e0c6191a3487e8c06078,Q229364,2020-07-08,1987-01-12,33
45c73ebd337b631eac6dacb65f71a4ad,Q24057,,1970-05-10,53
631cfb65676c683d5671c604799fa85c,Q103163179,2019-01-01,1924-01-01,95
8a7e4b78fae2a4e860ef9523cff7667c,Q2918602,,1955-01-01,69
016ce3c2418da6349255ead3f95e4b74,Q245075,,1990-12-05,33
a88219db43bc3582c50861ca8f8d5b9d,Q348571,1977-10-20,1948-01-15,29
258bf41369bc9dcb6c449be39e10e22a,Q133054,1963-02-11,1932-10-27,30
fc78116d2ac93fbdc7e1789a8225de4a,Q370747,2008-06-13,1950-05-07,58
2d6b3bdea1a7a5556d689f52802d69cb,Q327240,1993-06-02,1907-02-05,86
b933ad89b84f34b69b91bca9db512bb9,Q10068,,1984-10-18,39
5a20fa253c54a9ecc7204bc77684b12e,Q3626966,,1994-02-01,29
7f7a491b598d06037378c7d2fc344f92,Q1849062,2012-08-23,1920-12-28,91
6f09abab887baf92005fb211268dc0df,Q1839851,2009-02-20,1925-11-03,83
15071e982a8fd76389fa534928f9fb5f,Q433107,,1960-12-07,63
1bb05c59a659f6a170d58ee161df617f,Q1354302,,1939-01-17,84
cbf777828f78ec7330973a3f60bd8857,Q4769119,1998-12-14,1924-01-26,74
d775cbda5a131d5d92b287d7b8a31068,Q9099,2020-12-06,1940-01-17,80
6ce992a19989dd230620c43d318bb77e,Q40933,1952-07-26,1919-05-07,33
cabff46a9d20246ad72e205b2422d73a,Q4347432,,1956-07-17,67
04a89edf340777730134ab2179aefd1d,Q10681,,1944-01-06,79
04c91e7df2754b884d370ccc11c25f77,Q275920,,1972-07-07,51
1c53dbee7179ee2662c7d54ea45e28f9,Q965584,1983-03-14,1927-04-13,55
f6076d5bbca7dabe24bc98c226420784,Q445638,,1978-06-10,45
9c6b48ac11910069c6ef3e65d4d11f91,Q6255593,,1955-02-14,68
f6db15ef60a3beee2a57ddee1084f0a7,Q557049,,1943-01-01,81
028aca369fde1a972e3e458d80c6746b,Q718419,1969-02-15,1906-03-27,62
ad03322f9e20824196f6a48418f88fb4,Q240253,1985-05-08,1918-02-26,67
6cacd7208ff4e2743eb35a239ee8c4e0,Q4356148,,1935-10-23,88
a73db52048d54209f43c34c8165623fd,Q460796,1983-01-08,1913-07-29,69
5ee160a42a0055b23a800a93b8b3a939,Q182043,,1955-11-04,68
e3dc4441be2f0409484119ba2cab42ea,Q492743,,1955-10-18,68
c1367ef902ca67331804e74c976e5821,Q92652,,1963-12-19,60
7624ae2de42ad98d0f3f8fc3397587d0,Q994733,2022-06-22,1927-03-03,95
2284efb1258c15d72c35bfd053853d5c,Q1290476,,1949-01-15,74
d925d44d0d41cf92388bc2c9371f5ffc,Q444429,,1970-11-30,53
c15cc995dadf752732daedd21dda1619,Q271184,1988-05-30,1920-08-06,67
7fc0c3cfe6b6574858dd3c06d70a8080,Q3569688,,1954-03-26,69
c657fa7b6126d6d2d79bad78bcda9943,Q274111,,1934-06-16,89
2f7fb2933e8fdd9fca129bbc6ae12227,Q547240,2022-09-17,1929-12-28,92
35abfe4eb5ff86e9018d5bdbe9a45fab,Q1375849,1954-05-01,1903-08-09,50
511fd69733fe8bb9d3c20bd02a830bb6,Q1260610,1983-10-23,1947-02-01,36
cd1e31f429de1b0b228b3eecb82a8611,Q6167111,,1973-05-17,50
522d419125ae7b4ac06664c105ec5ee9,Q350903,,1964-11-27,59
655b34e233f0ff48389c455e71415490,Q676861,,1943-08-28,80
de499e891a2559375c49ed1ce01d43e4,Q235975,,1968-01-24,55
9c426d76f719e27c7b459aa9e959646f,Q310485,2012-10-20,1920-03-15,92
33b7c5c5a0751204e0b8ee8916fb54a3,Q42731,,1984-03-20,39
c8f7da00134bd083f202c09049ab49b0,Q5040069,2017-07-13,1931-07-06,86
8d6605f0ef0fc39299ceb4ce8a75ddcd,Q222832,2013-03-19,1947-08-27,65
284e5654a20b49c5a8afeaca2e89d505,Q3706964,,1939-11-20,84
d7951a63d84270423289e05ba677ce00,Q734495,2009-05-15,1923-01-03,86
374c7ed0900e7ad9da555e26c5f54d65,Q1189230,1969-07-07,1900-12-25,68
69f31045609ded336d4125d0aa144406,Q731168,,1960-08-24,63
89681cd728038c50746e4578a74236a5,Q463983,,1958-10-10,65
a08ff76930f7485e6a7371ce9806bd14,Q1827269,2008-05-17,1914-07-25,93
5432d1df95ccb9c29dcb07c0f974d4cd,Q166149,2008-10-13,1921-06-04,87
e3c8caece7919eb0372b54c6b4e81721,Q461146,,1966-05-20,57
dd08ab4f7000d40eafbc37aa53e06014,Q220308,,1982-04-15,41
0df472dffcadf6d2f4496984bbdc61f2,Q11274043,,1950-10-31,73
4070504e9b592f18e0aa53fb44ded303,Q1139435,,1941-07-10,82
f55ca2424aa99f61e61895a246c5449c,Q1009050,,1940-07-14,83
2ae1fdae861b6d8a46263d3a48eca169,Q719276,,1948-07-06,75
b95d771bb47fea8b989b7044b8f849d6,Q326178,2008-05-25,1909-01-04,99
dc3da6b1b3fa4fb2a57cdffe6ba2c81c,Q4954306,,1960-04-20,63
f7b8f3320c4aca85ec6539b1c496cf36,Q1281335,,1974-08-17,49
76c28cd2471b62f915d56f797f11e24c,Q3018825,,1942-08-09,81
15b2e83526538892b796a88e4c07f93e,Q2422570,,1956-02-07,67
2ff76a8e676870377e1b907c20080490,Q736932,,1942-02-05,81
6e4cc2ebb1f935d407764d0966ab43db,Q47216,,1954-11-14,69
b3757b2cee9d9f350d2e36ed3b24ace3,Q45533,,1967-03-04,56
4f3fa44c8b6cc9749d0a6e2568cd4ff0,Q853,1986-12-29,1932-04-04,54
dbae32ceb1b4eb2c051e960b58eb9c70,Q202779,,1946-05-20,77
46d150313e703fb64ea47532caa511eb,Q15647353,,1966-06-08,57
49aa90a80cba541ae769056b49b943b6,Q44304,,1965-03-24,58
b87f1faa6990c3cec94963eac1486a2a,Q7358961,,1952-08-27,71
071dce2b7d92506039ebc3babaa12907,Q6232143,,1956-04-15,67
ddae6f8af23d12d8992bf4d60113f9ca,Q1383036,,1989-01-30,34
8776fe5233bed64319d3e43b9fecf901,Q39965,,1954-10-26,69
c5f802ad9ae959fe5405495e0fcd0ade,Q1354181,2019-10-06,1931-01-13,88
534c6397435f5955c83f2a66c46d961f,Q181899,2011-09-10,1923-09-09,88
93a186e8d98745c809e4e0cc48b06ff5,Q739894,,1976-09-13,47
8bdf41339fd944c7f697d1edcca1d299,Q2348194,2009-12-20,1918-09-28,91
a7ed405541c3d388b21b5f7b6e7676fb,Q5387417,,1957-06-03,66
cc89b5c938deb05e8ba2428977a5cae9,Q275310,2014-10-25,1948-04-28,66
e52a0cc11cd5d6c29e80059f2e4b391d,Q952368,,1970-08-17,53
2438d5319b019f7897bc0b445cb2351c,Q275434,,1985-08-12,38
a35162cea691adec6f7bf0c46079ce14,Q181683,,1943-06-25,80
e61586f79eac7985126a77ed29777689,Q6783614,,1965-04-11,58
871f3ddded980096db8870b5b257852a,Q155554,,1949-12-12,74
7fcdbd4d6abc96e91b3e5f54877c5055,Q733198,,1970-11-11,53
63e444e508fc42d35e88666c68b4220f,Q119255,,1956-09-06,67
25a991be50a2c82bb1e0a8ae647dd82f,Q234131,,1965-01-09,58
542478b0370799bfe2eccc93f5efab23,Q379250,2010-04-14,1962-01-04,48
76464ec9bb572671c8e456c387a92290,Q715572,,1981-04-19,42
28c2d94993f2accf212971db8f23260d,Q253553,2023-02-17,1938-10-01,84
60c7678362d16967fe0acbd3792924f9,Q189587,2009-07-31,1933-02-18,76
9ac5b3a32577f3e8f2741f6d883041d7,Q297831,,1976-01-28,47
01d9a7195c8657f8bf4ef770beaa0011,Q40722,,1947-12-14,76
7bdfaedd172f14d47c94254d12ce7fac,Q4283152,,1974-10-17,49
8bf191afa1a2446ebcbb4aaed7cdc42d,Q2130820,,1965-11-23,58
231f8612ea0a481063d539680a628cc6,Q7925967,1992-08-29,1904-05-06,88
9a9ad1a28d28c95827920f9e401fcf1f,Q2563751,,1945-06-02,78
58f6c1384bb6dccc7f2e375d106bb0f0,Q961786,2016-07-16,1941-07-25,74
52e75a5fb10d48b47a8d37c86951b8fe,Q7251,1954-06-07,1912-06-23,41
d44c8c7e021d9febc8e696e3fb1e1267,Q298295,,1944-11-10,79
207e8ad31052336b9d6a2e39b209f79c,Q5275632,,1941-07-04,82
accbf01591018e4baa3799bc1193afae,Q4910506,2022-09-28,1938-01-14,84
118bad929b9dd67f3dcde9115aff7af7,Q7240173,,1948-01-01,76
24f9ac72d2435a3617b6789c514f9085,Q329346,,1951-12-25,72
54f7d8487a8f30cfe0b16aa47c7449b7,Q157303,1982-03-03,1936-03-07,45
c31aff50c19efdaf65fdc9382a971220,Q340196,2022-04-05,1942-04-26,79
1c4e91b3dea9c29a1aa3472396f3a9af,Q1585518,,1951-02-22,72
8324040d0a4148cf60439b07f1077873,Q179682,,1945-04-25,78
70fcdc761ef3495dc47624b07a884a00,Q12927,,1968-08-05,55
6f66ff99bb9617554d771ffd8644b083,Q7439,,1953-03-16,70
fe9d46f05b05895822d9ee035ed6fd6c,Q524278,,1957-06-14,66
49adee6cd4e7e6355577865847cb8fc2,Q506891,1999-10-25,1957-01-30,42
23f712ddebf411aa69b98b6daa17edc7,Q60068,,1950-12-12,73
ed0fc0ebf5b475807a90e8219924f208,Q324099,,1965-03-24,58
46e69c44b9f1e540ca57f111ebeb8396,Q720435,,1960-08-16,63
1bb5dff9c51b9fcd0e5465b1e94baaad,Q175062,,1971-03-16,52
b5a7a698104965fe2fddc2c93fbe822a,Q217555,,1939-01-22,84
e4f1e7742d92687fc64b46572b250a42,Q467861,,1951-07-04,72
57e347d8e9a5b52de24826330977895d,Q282722,,1965-05-17,58
6ff924fccb62ace02a8e8219d866889a,Q29453377,2021-06-24,1943-12-24,77
f862193df45c3f1f3cb42fe5cbf513d7,Q11153,,1955-01-27,68
9cea8bb297a4e728a6fda55f01b57550,Q1287322,1980-06-12,1904-07-05,75
af2d460ca240239bbddf35ad0cdceed1,Q91715,2016-03-25,1929-06-11,86
56cc4df18ed5c7b1b6304222267393b2,Q7615362,,1949-06-07,74
5dfa46570cb85862a0cf62f2438b6f9d,Q255016,1945-02-05,1921-06-26,23
830d5e229630d8b751b554bd26fea460,Q92620,,1950-12-30,73
f9353705c6ee02c7aae95816af9547dd,Q2578442,,1951-08-01,72
345cf512527a69d55d094266ac422c5e,Q547618,2008-03-15,1982-03-13,26
d94da4bb2dcb1f7e1ae0fab1d98ba611,Q201034,1995-06-29,1921-02-08,74
a7b395621c82352eac8fa17ed8b3bd58,Q6515230,,1946-05-06,77
defc1dfe79553aacc83aa22d3c61757b,Q160783,2016-01-18,1924-12-19,91
437c9aeef71caad49615ab1308bd70de,Q2703510,,1961-03-21,62
432560d961f78688b40ba9703ff01c0c,Q257943,,1968-08-25,55
e80c9e255eb0e523622b4d15fc6f5754,Q1334617,1994-02-08,1908-09-10,85
46015d0268f17b9ebfaac1d69de7a3cb,Q270807,2021-01-10,1962-02-18,58
3873fa34f0711ae5b503305aa1f7df39,Q5543771,1999-03-21,1917-08-05,81
f29688b4da98c3fa7cddd2d6ddc294aa,Q1131057,,1960-11-01,63
0131e7740fd70260a2b06e5abc5cf814,Q1614313,,1937-11-21,86
119be09d802d331d7ac2e7eeeb3592d3,Q534371,,1972-10-29,51
76c483812d6781c8ed7a6ce87560a4c8,Q4726295,1963-07-02,1906-10-15,56
27630ae9c0be0fa4460223d90146ea71,Q4758482,,1957-01-01,67
ae5189964888b1cbd171482a58b14bac,Q240523,,1978-09-13,45
5d315510f122ddff420b2913b30239d2,Q553449,,1930-06-30,93
4174ed046c1fdb67f6d7fb28b8bfd600,Q509900,,1965-07-17,58
31269591b6343009d54c320cdb94f46c,Q13462978,,1987-11-03,36
8bfec1b7511035cc1cee33c25c2437b4,Q443292,,1984-10-05,39
2d3aaf7c4bd7270004d3548f00834a14,Q1532531,,1947-01-31,76
3c1ca1c321823ae7f34d91b66bb226df,Q152824,2004-12-28,1933-01-16,71
b617023797de03a278528b622debe908,Q7343339,,1952-01-01,72
3d53c851a2acacdb914f7bb71c37ec26,Q1451173,2002-06-28,1919-11-10,82
237e46c0bcb09fb508e94d86f83ac450,Q588807,,1940-10-20,83
485d1dd75a8c38ff6c7dfa8e31d280c8,Q6769261,,1954-02-06,69
ed1232e136902b1adeb8d2b1d6b64b0d,Q449523,2003-08-27,1920-12-01,82
4bccd9b38cd883492b2635b92ca375d6,Q469055,1998-12-22,1969-09-23,29
98d8575180ff4eb38ae07e29d341ebe7,Q452392,,1963-08-10,60
b782675a02a92acf6e4028d689216763,Q1328841,,1980-12-17,43
dc7aa7a2a530e7283f067de281e06c0d,Q2855841,,1947-06-26,76
0a0714c399982b5cbeda38756eb7aee5,Q1914799,1994-07-04,1928-05-08,66
89545e1702a06f7437f15be21b229a5d,Q364868,1976-08-06,1903-04-17,73
7c48cc438ea8dae0f9a49168249fba6a,Q607573,1981-01-06,1915-10-13,65
e217671e12b372850b840d35cc9234db,Q4934,,1973-03-26,50
d311ec5fc97bf129ffd56461bbaa59e0,Q50764,2010-01-11,1920-03-21,89
5b3f7e262ecc76fbec7f1a5d98a3420b,Q1174836,,1949-11-22,74
19f6d90aad0255fd496f147db827b6d5,Q364421,,1970-11-07,53
426c8fafe40e9d2f66e5ef09e3fb7951,Q6755842,,1960-04-20,63
45b247fdc4e06b22286ef97df5f14f7a,Q317567,,1953-04-01,70
8741224b75277539e3899f8196053864,Q1173345,,1956-05-17,67
39b597cdc85d41cc56fc038ca21442b1,Q26695,,1949-06-20,74
f3b6334fe638189f9c3877faf3728efd,Q193368,,1938-11-19,85
607d15d929ff8b83f7c26d675e1a100d,Q1100946,,1949-04-16,74
3a1148801861b82af2d5a0a140c20f44,Q5110742,,1957-01-01,67
3ca1b541176f576fb83b3f3a23f7c647,Q2715743,,1978-12-22,45
186d9d01c9b21a4876ba7e99fbc20f1b,Q452047,,1929-05-25,94
5be902dcea6c8be379629e6fbf4e0979,Q187828,,1973-10-21,50
348cc0a5dc20667c85ed80c5c117fc4a,Q1701437,2014-04-05,1964-03-23,50
55fd8a4c752f9f6dcf3ce43f945dba2f,Q6171982,,1951-06-02,72
21cfc7f8f3bb91f18c04caa009af55f0,Q727810,,1938-03-08,85
5aa68a483068384af22b29f79ac370a7,Q6245944,,1948-06-26,75
7b9bb48dd878ff1492f2f603d41307dd,Q153153,2004-03-29,1911-03-19,93
cefb64cecd30a54544ff3bdd8222f37e,Q2451052,,1977-10-28,46
e6e8fdcfe9d1ce98550dccac66ee81a3,Q7659729,,1958-01-01,66
e6f6cca25b76f3d8bc34179a4bcbfe20,Q725869,,1967-01-04,57
9dea173a6a8daaf0f29477a49f036e91,Q4935458,,1961-03-10,62
1f4e7328d5a74e8345f876f05aaf9b3f,Q264730,2019-06-17,1924-02-20,95
9def93d58f0b06d4c5b3e845fbd093cd,Q233850,2000-04-08,1910-03-08,90
ce50a359fc0876f864da03b64cd9ae4b,Q367447,1978-08-24,1910-12-07,67
1e6f03754c032d3b19c8fc71295fb352,Q2857861,1990-11-08,1904-01-23,86
b8bf7ab218993d9a582f0f142e005c4d,Q1312282,2008-12-08,1930-12-13,77
ae44bbc4c92df597bef007c7ea108224,Q733027,,1931-10-31,92
a1e4619b41f267eb4c531cda09606310,Q183181,1994-06-09,1903-04-12,91
bb49a9c56859c442c30a70b6269ac7c4,Q7493417,,1946-01-01,78
3404fe30f6abdfa6992f26c8002c9c71,Q575462,,1970-08-12,53
1303686c647954912820421806672482,Q7154100,,1961-07-18,62
164418f9cee08d26fcaad4f7ab5b49dd,Q264400,2013-04-11,1925-01-24,88
c02539d7d92cdab00d8aa31ad4a95df6,Q973236,,1944-03-05,79
018f322792e6f8a3c1f47a7c8cd58433,Q1176634,2004-03-10,1911-01-04,93
c7c9760adadd7745bc3615d62c4f3d64,Q881964,1998-02-22,1906-02-22,92
7d2cf529b3ab761693f4077a55fd01f7,Q296928,,1960-02-07,63
4a0c15a85195c9521e93cc6db2851788,Q201882,,1959-10-17,64
52441476b25a695aeaefb4cd3efcee24,Q184563,1979-07-08,1906-03-31,73
361151dfa885a40bc7743771396d2f31,Q229881,,1939-10-30,84
7b76f7af3f78242e16286bac716506d3,Q1395399,,1955-12-14,68
a5666c3fadf2eb4bf2f59034bf2ff714,Q512294,,1954-05-20,69
0d7e2ea192408463e5513f536c501d10,Q505431,,1980-06-26,43
01fe0aa2791d697d418b4cd9accf7a33,Q433140,2006-12-23,1913-08-08,93
fbf17cba75cb4b7627fcd8dcdbf89987,Q1173317,,1964-04-16,59
a943e40c3739aec83b4bc70a722cd9af,Q5018233,,1942-12-02,81
0ec8aff0c2cb8d272927c7c33d1cc73a,Q433241,,1975-10-30,48
a12e7073217d3d1122ecbd4430d49255,Q5498180,2021-02-12,1932-01-03,89
f815ac003b3084855a07935a9405df6c,Q719808,1999-12-31,1920-07-20,79
914ff2bea72b1b82fd6ee55381daba04,Q888517,,1952-03-15,71
d7b46ec419005a6a05f503ecb3150f24,Q244214,,1972-09-28,51
8db084934b8ab9d2c3e3ee08d1e63a84,Q7634289,,1942-05-27,81
99118379dfa2eaac0a28b5cf31fbc212,Q366532,,1961-07-20,62
55169ba3a5be58db0bb427fd5971258a,Q331838,,1958-10-19,65
53af41807d7d0fd00a8764fd56be75e3,Q263099,,1943-02-13,80
1b650b2d03abf2859378748c5e293e56,Q6254298,2008-06-10,1927-08-20,80
f797b972d291cd35b6ec3d53c45a057b,Q294583,2017-07-27,1943-11-05,73
ee9b61d992035c01533bc7edb4d22cc1,Q5301995,,1951-09-17,72
84b080a490bc6d4e889ed9aedfd02002,Q522435,2007-08-30,1913-04-07,94
f1f423d1c1797df1331ab49765f43252,Q202937,1990-08-27,1954-10-03,35
1705ec8228c1382a17b145d3f4a18e4f,Q235491,,1983-12-02,40
dc1e4f488f5f73aa1c70ebd5a87bef99,Q441705,,1927-01-04,97
2ad8466124b6d48480b39197d7b225d2,Q1380295,1994-07-26,1927-05-04,67
f818d17f5c0d8d31849a914d21fdf003,Q53713,1986-02-28,1927-01-30,59
891a01bcfe90a6bba63cc8f61d9a42d2,Q49819,,1948-09-10,75
36b1d5e9823b0630cd5909192d132e67,Q2526352,,1966-03-07,57
95ec951fbdafa517a9307ec2fa6193bc,Q532245,,1957-01-01,67
1935467a2edeea2a072df007cbcf9a5c,Q235489,,1969-06-07,54
fdc23f3103c7cf0edb3f8c83e52685ab,Q558801,,1946-07-16,77
4f629b73dbfa1aace65cc0cad7ae49c1,Q380884,2010-04-06,1939-07-16,70
2c07f24232f9d0c2fdee5f72d1d2de89,Q293679,,1955-03-07,68
be782d1e7400a06b20976c78be3801a3,Q2389215,1999-11-29,1917-12-22,81
0af779130ad89d10c697876488d40c16,Q3017243,2019-12-24,1960-07-30,59
c3a1526e012c6e3b9f1afa503dfced3a,Q7500445,2003-06-04,1929-09-19,73
ff3ec1d43c7ebc3b10f5ad95937c2945,Q439243,,1989-12-02,34
ba61d30a955b3f65a525232433ddabce,Q1176208,,1942-05-20,81
50ff3e622800b94ba09a9cf952c4152a,Q442114,,1974-01-31,49
e2a746a1207251cd4af83256b6b4cca6,Q7323433,,1963-05-24,60
a7d0dc97c6b266df7753a4d85227926f,Q1141280,2018-12-06,1955-04-17,63
f4e5bfb5db611666658c827f2debfabc,Q1585685,,1937-02-05,86
b0a16021bc47ca983bd69601dac620f3,Q563211,,1945-12-25,78
55e2d6b3796ef941d0945f2c4795a595,Q21552648,,1966-06-03,57
b209a5fc01fe808158f7f25cf465967d,Q16105503,,1940-12-30,83
a7047f8275296c464376fe9db5258034,Q5081610,2023-11-23,1926-12-22,96
e2a9770f25ca69bbdf6c5068e27428bb,Q313923,,1958-03-29,65
2d6eb9cc8a170622c7621d8fa7abf3d3,Q4759034,,1941-10-30,82
f1ac1bbc0ccf5c39e289e4db00ac0ea2,Q1440139,1996-09-16,1911-07-07,85
e13f874e8c366e0a40a0c45e70e0d43a,Q17455,1957-02-08,1903-12-28,53
45c8aa370f87f902f9f627db4dc43bc8,Q722400,1956-12-26,1903-09-21,53
1383798d342e1146fb5e3a0c8ba750a7,Q1148035,,1970-10-02,53
f564b08548446cc4e5cfcaa1e4bffa22,Q573258,,1971-11-21,52
c9914f8c3a88108e75cdd10f31318b18,Q236842,2020-07-12,1962-10-13,57
f434f16aaa2ac67eea4435410bc7639a,Q235391,,1970-10-02,53
e577c06dbb039f04137a438e7f710c02,Q6418597,,1954-08-14,69
4ca631a743809fd87923c96c506f8a90,Q2787296,,1970-10-25,53
b87b9c86e0d75b3b395843972cf29855,Q5239973,2012-11-17,1951-04-06,61
fb6f75396874b1d95d4eff4df90ceb8e,Q7782044,2002-12-09,1927-07-16,75
a330422752b356c647406d8604bfe021,Q65105,,1974-07-22,49
cd2ac39bf17f4d06ebe2cbc63514c26c,Q92849,,1946-03-22,77
8eceab89caf809cf8b6e148221d51f3a,Q2474995,,1951-06-17,72
78df8cc8495750cb2a6d51103ca8f826,Q380156,2004-12-07,1924-06-03,80
e6b1d44925d2cb9777cda0845e213cfd,Q7812656,2001-01-01,1952-03-10,48
610eee0cc0d4684c4d2ccd72d533f242,Q3246874,,1972-10-16,51
103f87af565fdafe3c220fcd92437d58,Q182870,1999-07-02,1920-10-15,78
b3b3fc2f1b8257bdd5e4695ea207178d,Q519780,,1961-05-03,62
8f2614d23350b63d740ae9924c682205,Q36290,,1944-03-26,79
3ec8ff44a445f75137fdd01877f6d702,Q239600,,1942-11-18,81
7833428c4eb5fc1ade80bb5d98967350,Q4460338,2008-09-18,1947-02-04,61
09aa5fbfa632ba7b10df39f475260c58,Q731106,2018-01-18,1923-12-01,94
68330004ea2a8c55efb14d1f15ba22bc,Q271263,,1952-03-31,71
cd4cfd782a27400719d54aa1470ab205,Q267383,,1970-11-16,53
04e2a412214d3a6fc5d12e943e04daec,Q555549,,1928-10-01,95
6285c5d4795bb3a5a088fca23be241ab,Q5395648,,2000-01-01,24
646b94008bd7aa3cdac8d4d548f59711,Q57317,1984-03-30,1904-03-05,80
f11801dd86ef8934bebfa1fce2323570,Q12071358,,1950-11-30,73
056fe63eac7e705e140e90b58410a9ad,Q309838,2002-04-05,1967-08-22,34
347a9479dd56877a3bb9b61ed0c4d02a,Q106881,2022-02-02,1931-11-03,90
a7c86e4d566a88cc3b40dcde75270bcc,Q80135,1975-08-09,1906-09-12,68
a08d7156db9a67eecfb09cfd6f29e327,Q7152939,,1942-10-15,81
8bf3d1d6eb6ad9d75b38e02fdfcd6d13,Q223455,,1974-07-29,49
0af990ce62b74a25d54917f5bc7931d2,Q670440,,1933-01-01,91
5c5a8e49f7463ea833d68a8f22de9737,Q1033188,,1994-02-24,29
5806dbca51089f24d05b7cf20e37d136,Q604439,1998-02-24,1921-01-17,77
c921c7b0cff58022a612cf3482bf520d,Q2747565,,1952-11-15,71
e5144236b05dd9113d6c092d6772a9c6,Q531214,,1948-09-19,75
627cf5c2da035c1caaba02a9b1b7ef0d,Q451567,,1927-12-13,96
06c0ecb9e68bd93f6e883dea5464c08c,Q275343,,1972-12-10,51
21c50efcd36a69acfaa501a3f123903a,Q3728410,,1965-09-25,58
fea5f89e748109e249e0817c4b81bebd,Q312894,,1966-08-27,57
2342eaa23dbd0de8d05466e041b97245,Q1655653,,1964-06-26,59
e7f872fe89da05081a36536d5da473cf,Q4496,,1947-03-12,76
b2fb0759df9db51f0ff91b7c8bf7051d,Q612279,,1957-01-28,66
f4395ac906a3a870b6af9af11abce531,Q928118,,1954-05-28,69
75a0bfd19fa3574b7cedfd61969e2deb,Q323417,1998-02-22,1910-04-09,87
118ee08d1d9eb99195683f192d53c40e,Q594137,,1960-07-07,63
f157b1cb4d3d3e33adf7b1a5c5a5ab05,Q200101,1995-06-23,1914-10-28,80
c2bb0e8525aec589b455b50d0c664e5c,Q319189,,1954-11-05,69
5bfeeafd78c8deb1ae79098fea74bd39,Q1807991,2022-10-02,1935-10-12,86
00649020e268f2295d2876845ca72cad,Q20119,,1942-11-07,81
70f1f934e453811f59f8e2be8f86f119,Q973228,1986-07-03,1901-07-28,84
2fc9a4ebe42f83e5e048b3b3715eefaa,Q295673,1996-10-11,1914-06-21,82
1c7721cefde60473c055fde376292079,Q953270,1994-03-21,1941-11-01,52
d7bff2e26379837ceb865bc2462f347d,Q274697,,1932-10-10,91
66434cb7d5d0bf0a2a18ea67e66b0349,Q288029,2014-10-20,1932-07-22,82
002a1ad114dc95c455658b4de4cb3dd9,Q5239417,,1967-08-04,56
de6c5de538e8a6305b76f87183257cc0,Q368561,,1932-12-12,91
dfa05307fb81fedb7d9d3e18daab757d,Q6694515,2004-06-02,1909-05-06,95
699445af5c02e84af8a9a439b39e25e6,Q27491535,1939-03-01,1877-09-22,61
e5d85c8ee973eedc87ac0b467a71d8de,Q707120,,1955-12-18,68
ff6655a0993958d6f7197462682f408a,Q938987,,1939-08-12,84
1b2e173734fd75ec8443a1f8a6002add,Q315099,,1971-03-07,52
a598b9880d438052fddaf12a94112759,Q2531955,2021-09-21,1932-08-21,89
c7e68bb127eefcccb4fb8f96729bd20b,Q254732,,1948-07-27,75
1f95f441777938dc9ed6da5d989caf2a,Q348603,,1954-01-12,69
a1dd1b6f679bdfcfd97bd6ed02799fdb,Q6285183,,1947-01-01,77
206e14e3948af8899ea33f6edad15a0b,Q919750,1989-06-10,1920-11-12,68
4685dda766939e8465321fef575bc6b5,Q467601,1996-05-20,1919-07-07,76
97639c5d3ce825bb3b9c01a6892596a3,Q888202,2010-07-05,1965-06-05,45
0e660e61bb4c0ea07e156212682523ca,Q3050734,2017-05-30,1925-04-20,92
bbd7b62f23cf2f493bfc211b391719c9,Q740716,1975-04-14,1900-05-22,74
c61a50d960e6b18bf05e75a11b814eb7,Q175305,,1974-07-20,49
